"AID,A,10","AISTITLE,L,1","HEADING1,A,40","HEADING2,A,40","ACAT,A,3","AINTCAT,A,10","ACATCOMM,A,1","ADBCD,A,1","AISCOST,L,1","AVATTYPE,A,1","AVATENAT1,A,3","AVATENAT2,A,3","AVATECMP,N,8","AVATNNAT1,A,3","AVATNNAT2,A,3","AVATNCMP,N,8","AVATINAT1,A,3","AVATINAT2,A,3","AVATICMP,N,8","AISSUMMARY,L,1","AISSTATUS,L,1","AISREADONL,L,1","AISSECRET,L,1","VTRAVFA,L,1","AISMATCH,L,1","HISINTRASTAT,L,1","AMATCHNO,I,4","ABALANCE,A,10","AREM,A,35","ABOFFDEB,A,10","ABOFFCRED,A,10","ABINTDEB,A,10","ABINTCRED,A,10","CREATEDATE,@,8","MODIFYDATE,@,8","AUTHOR,A,10","AVATCAS,L,1","AMEMO,M,11","COST_DEPART,A,5","COSTRDEPART,L,1","ASECONDID,A,10","AFREE,A,40","DEPACC,A,10","PROVACC,A,10","PRCNDCHARGES,N,8","PRCPRIVATE,N,8","ACCTSECONDID,L,1","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","TRFTSTATUS,A,3","STATIONID,A,3","COSTRPERS,L,1","COST_PERS,A,6","COSTRMAGASIN,L,1","COST_MAGASIN,A,10","TYPENDCHARGES,A,3","AFIXTYPE,A,10","ASLEEPING,L,1","DISCADVNOT,L,1"
168200,0,Impôts différés /plus-val./immob. Corp.,Uitgest. belast. gereal. meerw. mat. v.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
168700,0,Impôts différés sur plus-values/titres,Uitg. belast. ger. meerw./effect.d.B.sec,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
168800,0,Impôts différés étrangers,Buitenlandse uitgestelde belastingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
17,1,Dettes à plus d'un an,Schulden op meer dan één jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
170,1,Emprunts subordonnés,Achtergestelde leningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
170000,0,Emprunts subordonnés convertibles,Te converteren achtergestelde leningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
170100,0,Emprunts subordonnés non convertibles,Niet convert. achtergestelde leningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
171,1,Emprunts obligataires non subordonnés,Niet achtergest. obligatieleningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
171000,0,Emprunts oblig. non subord. convertibles,Niet achtergest. obligatieleningen : con,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
171100,0,Emprunts oblig. non sub. non convert.,Niet achtergest. obligatieleningen : nie,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
172,1,Dettes de loc. - financ. et assimilées,Leasingschulden en soortgelijke,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
172000,0,Dettes de loc. - financ. de biens immob.,Leasingschulden - financiële onroer. goe,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
172100,0,Dettes de loc. - financ. de biens mob.,Leasingschulden - financiële roer. goede,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
172200,0,Dettes sur droits réels sur immeubles,"Vlottende, werkelijke schulden op onroer",,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
173,1,Etablissements de crédit,Kredietinstellingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
173000,0,Etabliss. de crédit  - Dettes en compte,Kredietinstellingen - schulden op rekeni,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
173100,0,Etabliss. de crédit  - Promesses,Kredietinstellingen - promessen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
173200,0,Etabliss. de crédit  - Crédits d'accept.,Kredietinstellingen - acceptkredieten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
174,1,Autres emprunts,Overige leningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
174000,0,Autres emprunts,Overige leningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175,1,Dettes commerciales,Handelsschulden,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
1750,1,Fournisseurs - Dettes en compte,Leveranciers - Schulden op rekening,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
17500,1,Fournisseurs - Entreprises apparentées,Leveranciers - Verbonden ondernemingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175000,0,Fournisseurs - Entreprises liées,Leveranciers - Verbonden ondernemingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175001,0,Fournisseurs - Entr. avec lien particip.,Leveranciers - Ondern. met deelnemingsve,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
17501,1,Dettes en cpte  - Fourniss. ordinaires,Schulden op rekening - Gewone leverancie,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175010,0,Dettes en cpte  - Fournisseurs belges,Schulden op rekening - Belgische leveran,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175011,0,Dettes en cpte  - Fournisseurs C.E.E.,Schulden op rekening - E.G. leveranciers,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175012,0,Dettes en cpte  - Fourniss. importation,Schulden op rekening - Import leverancie,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
1751,1,Effets à payer,Te betalen wissels,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
17510,1,Effets à p. - entreprises apparentées,Te betalen wissels : verbonden ondernemi,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175100,0,Effets à p. - entreprises liées,Te betalen wissels : verbonden ondernemi,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175101,0,Effets à p. - Entr. avec lien particip.,Te betalen wissels : ondern. met deelnem,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
17511,1,Effets à p. - Fournisseurs ordinaires,Te betalen wissels : gewone leveranciers,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175110,0,Effets à p. - Fournisseurs belges,Te betalen wissels : Belgische leveranci,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175111,0,Effets à p. - Fournisseurs C.E.E.,Te betalen wissels : E.G. leveranciers,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
175112,0,Effets à p. - Fournisseurs importation,Te betalen wissels : Import leveranciers,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
176,1,Acomptes reçus sur commandes,Ontvang. vooruitbetaling. op bestelling.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
176000,0,Acomptes reçus sur commandes,Ontvang. vooruitbetaling. op bestelling.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
178,1,Cautionnements reçus en numéraire,Borgtochten ontvangen in contanten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
178000,0,Cautionnements reçus en numéraire,Borgtochten ontvangen in contanten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
179,1,Dettes diverses,Overige schulden,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
179000,0,Dettes envers des entreprises liées,Schulden t.o.v. verbonden ondernemingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
179100,0,Dettes envers entr. avec lien particip.,Schulden t.o.v. ondern. met deelnemingsv,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
179200,0,Dettes envers les gérants & associés,Schulden t.o.v. beheerders & vennoten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
179400,0,Dettes pour rentes viagères capitalisées,Schulden voor gekapitaliseerde lijfrente,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
179800,0,Dettes envers co-particip. assoc. mom.,Schulden t.o.v. tijdelijke medevennoten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
179900,0,Autres dettes diverses,Andere diverse schulden,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
18,1,Comptes de liaison établiss. & succurs.,Banden met vestigingen en succursales,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
180000,0,Comptes de liaison établiss. & succurs.,Banden met vestigingen en succursales,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
2,1,"Immobilis., Dettes & créances à + d'1 an","Opricht.kost., VA, vorderingen op > 1 j.",,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
20,1,Frais d'établissement,Oprichtingskosten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
200,1,Frais de constitution et d'augm. capital,Kosten van oprichting en kapitaalverhog.,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
200000,0,Frais de constitution et d'augm. capital,Kosten van oprichting en kapitaalverhog.,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,200900,630000,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
200900,0,Amort./fr. de const. & augm. de capit.,Geboekte afschr. op oprichtingsk. & kapi,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
201,1,Frais d'émission d'emprunts,Kosten bij uitgifte van leningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
201000,0,Frais d'émission d'emprunts,Kosten bij uitgifte van leningen,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,201900,630000,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
201900,0,Amort. sur frais d'émission d'emprunts,Geboekte afschr. op ko. bij uitgifte van,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
202,1,Autres frais d'établissement,Overige oprichtingskosten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
202000,0,Autres frais de premier établissement,Overige eerste oprichtingskosten,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,202900,630000,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
202900,0,Amort./autres frais d'établissement,Geboekte afschr. op overige eerste opric,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
204,1,Frais de restructuration,Herstructureringskosten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
204000,0,Coût des frais de restructuration,Herstructureringskosten,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,204900,630000,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
204900,0,Amort. sur frais de restructuration,Geboekte afschr. op herstructureringskos,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
21,1,Immobilisations incorporelles,Immateriële vaste activa,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
210,1,Frais de recherche et de développement,Kosten van onderzoek en ontwikkeling,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
210000,0,Frais de recherche et de mise au point,Kosten van onderzoek en oprichting,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,210900,630100,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
210800,0,Plus-val. /fr.de rech. <  31/12/83,Meerwaarden/Onderzoeksko. < 31/12/83,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
210900,0,Amort. sur frais de recherche,Geboekte afschr. op kosten van onderzoek,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
211,1,"Concessions, brevets et licences","Conc.,octr.,lic.,know-how,merk.,rechten",,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
211000,0,"Concessions, brevets et licences","Conc.,octr.,lic.,know-how,merk.,rechten",,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,211900,630100,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
211800,0,Plus-val. / Concessions <  31/12/83,Meerwaarden/Concessies < 31/12/83,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
211900,0,"Amort. sur concessions, brevets, etc...","Geboekte afschr. op conc., lic., know-ho",,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
212,1,Goodwill,Goodwill,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
212000,0,Goodwill  - Coût d'acquisition,Goodwill - Aanschaffingswaarde,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,212900,630000,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
212800,0,Plus-val. / Goodwill <  31/12/83,Meerwaarden/Goodwill <31/12/83,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
212900,0,Amort. sur goodwill,Geboekte afschr. op goodwill,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
213,1,Acomptes versés,Vooruitbetalingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
213000,0,Acomptes versés,Vooruitbetalingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
214,1,Surprix afférent à l'acquisit. d'1 part.,Meerwaarde op verwerving van deelneming,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
214000,0,Surprix afférent à l'acquisit. d'1 part.,Meerwaarde op verwerving van deelneming,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
22,1,Terrains et constructions,Terreinen en gebouwen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
220,1,Terrains,Terreinen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
220000,0,Terrains,Terreinen,,,,D,0,,,,,,,,,,,0,0,0,0,0,0,0,,FXASSETS,,,,,,2000-03-18 14:59:48,2000-03-18 14:59:48,BOB,0,,,0,,,220000,220000,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
