"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEPART,A,5","CONVCLASS,A,1","INTUSE1,I,4","COST_PER,A,6","COST_PERS,A,6","COST_MAGASIN,A,10"
241900,AMO,2003,7,8,1,PRI,2003,,2003-07-31,2003-07-31,000001:,-354.200000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,7,8,3,PRI,2003,,2003-07-31,2003-07-31,000002:,-4.480000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,7,8,9,PRI,2003,,2003-07-31,2003-07-31,000005:,-931.650000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,8,9,1,PRI,2003,,2003-08-31,2003-08-31,000001:,-354.210000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,8,9,3,PRI,2003,,2003-08-31,2003-08-31,000002:,-4.490000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,8,9,9,PRI,2003,,2003-08-31,2003-08-31,000005:,-931.640000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,9,10,1,PRI,2003,,2003-09-30,2003-09-30,000001:,-354.200000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,9,10,3,PRI,2003,,2003-09-30,2003-09-30,000002:,-4.480000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,9,10,9,PRI,2003,,2003-09-30,2003-09-30,000005:,-931.650000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,10,11,1,PRI,2003,,2003-10-31,2003-10-31,000001:,-354.210000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,10,11,3,PRI,2003,,2003-10-31,2003-10-31,000002:,-4.480000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,10,11,9,PRI,2003,,2003-10-31,2003-10-31,000005:,-931.650000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,11,12,1,PRI,2003,,2003-11-30,2003-11-30,000001:,-354.200000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,11,12,3,PRI,2003,,2003-11-30,2003-11-30,000002:,-4.490000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,11,12,9,PRI,2003,,2003-11-30,2003-11-30,000005:,-931.640000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,12,13,1,PRI,2003,,2003-12-31,2003-12-31,000001:,-354.210000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,12,13,3,PRI,2003,,2003-12-31,2003-12-31,000002:,-4.480000,,,,,,,,,,,0,,,,,,,
241900,AMO,2003,12,13,9,PRI,2003,,2003-12-31,2003-12-31,000005:,-931.650000,,,,,,,,,,,0,,,,,,,
241900,DI0,2002,0,20020001,17,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,-25485.880000,,,,,,,,,O,,0,,,,,,,
241900,DI0,2003,0,20030001,18,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,-25485.880000,,,,,,,,,O,,0,,,,,,,
241900,DI0,2004,0,20040001,22,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,-40038.260000,,,,,,,,,O,,0,,,,,,,
241900,DI0,2005,0,20050001,23,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,-40038.260000,,,,,,,,,O,,0,,,,,,,
241900,DI2,2001,1,20010003,13,PRI,2001,,2001-01-01,2001-01-01,,-16809.610000,BEF,-678098.000000,,,,,,,,,0,,,,,,,
251100,DI0,2002,0,20020001,18,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,16817.890000,,,,,,,,,O,,0,,,,,,,
251100,DI0,2003,0,20030001,19,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,16817.890000,,,,,,,,,O,,0,,,,,,,
251100,DI0,2004,0,20040001,23,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,16817.890000,,,,,,,,,O,,0,,,,,,,
251100,DI0,2005,0,20050001,24,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,16817.890000,,,,,,,,,O,,0,,,,,,,
251100,DI2,2001,1,20010003,14,PRI,2001,,2001-01-01,2001-01-01,,16817.890000,BEF,678432.000000,,,,,,,,,0,,,,,,,
251910,DI0,2002,0,20020001,19,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,-3098.670000,,,,,,,,,O,,0,,,,,,,
251910,DI0,2003,0,20030001,20,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,-3098.670000,,,,,,,,,O,,0,,,,,,,
251910,DI0,2004,0,20040001,24,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,-3098.670000,,,,,,,,,O,,0,,,,,,,
251910,DI0,2005,0,20050001,25,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,-3098.670000,,,,,,,,,O,,0,,,,,,,
251910,DI2,2001,1,20010003,15,PRI,2001,,2001-01-01,2001-01-01,,-3098.670000,BEF,-125000.000000,,,,,,,,,0,,,,,,,
288100,DI0,2002,0,20020001,20,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,185.920000,,,,,,,,,O,,0,,,,,,,
288100,DI0,2003,0,20030001,21,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,185.920000,,,,,,,,,O,,0,,,,,,,
288100,DI0,2004,0,20040001,25,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,185.920000,,,,,,,,,O,,0,,,,,,,
288100,DI0,2005,0,20050001,26,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,185.920000,,,,,,,,,O,,0,,,,,,,
288100,DI2,2001,1,20010003,16,PRI,2001,,2001-01-01,2001-01-01,,185.920000,BEF,7500.000000,,,,,,,,,0,,,,,,,
288300,DI0,2002,0,20020001,21,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,495.790000,,,,,,,,,O,,0,,,,,,,
288300,DI0,2003,0,20030001,22,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,495.790000,,,,,,,,,O,,0,,,,,,,
288300,DI0,2004,0,20040001,26,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,495.790000,,,,,,,,,O,,0,,,,,,,
288300,DI0,2005,0,20050001,27,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,495.790000,,,,,,,,,O,,0,,,,,,,
288300,DI2,2001,1,20010003,17,PRI,2001,,2001-01-01,2001-01-01,,495.790000,BEF,20000.000000,,,,,,,,,0,,,,,,,
288700,DI0,2002,0,20020001,22,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,154.930000,,,,,,,,,O,,0,,,,,,,
288700,DI0,2003,0,20030001,23,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,154.930000,,,,,,,,,O,,0,,,,,,,
288700,DI0,2004,0,20040001,27,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,154.930000,,,,,,,,,O,,0,,,,,,,
288700,DI0,2005,0,20050001,28,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,154.930000,,,,,,,,,O,,0,,,,,,,
288700,DI2,2001,1,20010003,18,PRI,2001,,2001-01-01,2001-01-01,,154.930000,BEF,6250.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,2,20010004,1,CAS,2001,ACE,2001-02-02,2001-02-02,,-1940.090000,BEF,-78263.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,2,20010004,3,CAS,2001,AGFA,2001-02-02,2001-02-02,,-2467.010000,,0.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,6,20010005,1,CAS,2001,ACE,2001-06-30,2001-06-30,,275.960000,BEF,11132.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,6,20010005,5,CAS,2001,CALLEBAUT,2001-06-30,2001-06-30,,-48776.840000,BEF,-1967653.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,7,20010006,1,CAS,2001,ACE,2001-07-30,2001-07-30,,-220.330000,BEF,-8888.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,9,20010007,1,CAS,2001,ACE,2001-09-30,2001-09-30,,-1953.080000,BEF,-78787.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,1,CAS,2001,ACE,2001-12-30,2001-12-30,,-2529.030000,BEF,-102021.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,3,CAS,2001,ALTRIPAN,2001-12-30,2001-12-30,,-23075.810000,BEF,-930876.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,5,CAS,2001,ARBO,2001-12-30,2001-12-30,,-441.600000,BEF,-17814.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,7,CAS,2001,ASMA,2001-12-30,2001-12-30,,-1923.010000,BEF,-77574.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,9,CAS,2001,BASF,2001-12-30,2001-12-30,,-245984.120000,BEF,-9922975.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,12,CAS,2001,BECKERS,2001-12-30,2001-12-30,,-2336.420000,BEF,-94251.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,14,CAS,2001,BELGOMILK,2001-12-30,2001-12-30,,-222.810000,BEF,-8988.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,16,CAS,2001,BOPACK,2001-12-30,2001-12-30,,-11203.820000,BEF,-451961.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,18,CAS,2001,CASE,2001-12-30,2001-12-30,,-2555.410000,BEF,-103085.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,20,CAS,2001,CMB,2001-12-30,2001-12-30,,-222.810000,BEF,-8988.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,22,CAS,2001,DAMBOIS,2001-12-30,2001-12-30,,-4373.910000,BEF,-176443.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,24,CAS,2001,DUPONT,2001-12-30,2001-12-30,,-99.160000,BEF,-4000.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,26,CAS,2001,EDUSOFT,2001-12-30,2001-12-30,,-304.910000,FRF,-2000.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,28,CAS,2001,EUROCOMP,2001-12-30,2001-12-30,,-492.710000,LUF,-19876.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,30,CAS,2001,FINA_RAFF,2001-12-30,2001-12-30,,-2338.650000,BEF,-94341.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,32,CAS,2001,GEC_ALSTH,2001-12-30,2001-12-30,,-4844.560000,BEF,-195429.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,35,CAS,2001,HEXCEL,2001-12-30,2001-12-30,,-878.310000,BEF,-35431.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,37,CAS,2001,IBL,2001-12-30,2001-12-30,,-2495.020000,BEF,-100649.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,39,CAS,2001,JANSSEN,2001-12-30,2001-12-30,,-691.030000,BEF,-27876.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,41,CAS,2001,KIA,2001-12-30,2001-12-30,,-244.820000,BEF,-9876.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,43,CAS,2001,LALEMANT,2001-12-30,2001-12-30,,-24512.780000,BEF,-988843.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,45,CAS,2001,LCE,2001-12-30,2001-12-30,,-304.910000,FRF,-2000.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,47,CAS,2001,MARIECON,2001-12-30,2001-12-30,,-2448.590000,BEF,-98776.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010008,49,CAS,2001,NEW_HOLLAN,2001-12-30,2001-12-30,,-1869.940000,BEF,-75433.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010009,1,CAS,2001,PERSON,2001-12-30,2001-12-30,,-159.450000,BEF,-6432.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010009,3,CAS,2001,RENAULT_IN,2001-12-30,2001-12-30,,-2203.480000,BEF,-88888.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010009,6,CAS,2001,UNION_MIN,2001-12-30,2001-12-30,,-465.150000,BEF,-18764.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010009,8,CAS,2001,VAMOS,2001-12-30,2001-12-30,,-440.660000,BEF,-17776.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010009,10,CAS,2001,WICKLER,2001-12-30,2001-12-30,,-220.060000,BEF,-8877.000000,,,,,,,,,0,,,,,,,
400000,BBL,2001,12,20010009,12,CAS,2001,YVAN_PAQUE,2001-12-30,2001-12-30,,-437.930000,BEF,-17666.000000,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020001,1,CAS,2002,ACE,2002-01-30,2002-01-30,,-635.950000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020001,3,CAS,2002,ASMA,2002-01-30,2002-01-30,,-2860.890000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020002,1,CAS,2002,ACE,2002-01-30,2002-01-30,,-134.410000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020003,1,CAS,2002,BASF,2002-01-30,2002-01-30,,-19280.590000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020003,3,CAS,2002,BECKERS,2002-01-30,2002-01-30,,-19.260000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020003,5,CAS,2002,CMB,2002-01-30,2002-01-30,,-214.530000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020003,7,CAS,2002,COLRUYT0,2002-01-30,2002-01-30,,-2178.410000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020003,9,CAS,2002,JANSSEN,2002-01-30,2002-01-30,,-16.510000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020003,11,CAS,2002,PSA,2002-01-30,2002-01-30,,-24538.660000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,1,20020003,13,CAS,2002,SIMOP,2002-01-30,2002-01-30,,-24516.400000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,3,20020006,1,CAS,2002,ACE,2002-03-30,2002-03-30,,-2054.370000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,3,20020006,3,CAS,2002,ALTRIPAN,2002-03-30,2002-03-30,,-195.290000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,3,20020006,5,CAS,2002,ARTHAUD,2002-03-30,2002-03-30,,-1676.950000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,3,20020006,7,CAS,2002,BASF,2002-03-30,2002-03-30,,-305.730000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,3,20020006,9,CAS,2002,HOOGOVENS,2002-03-30,2002-03-30,,-190.040000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,12,20020007,1,CAS,2002,ARBO,2002-12-31,2002-12-31, ARBO,-4844.580000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,12,20020007,3,CAS,2002,ATLASED1,2002-12-31,2002-12-31, EDITIONS RENCONTRE ATLAS S.A.,-1534.460000,CHF,-2476.000000,,,,,,,,,0,,,,,,,
400000,BBL,2002,12,20020007,5,CAS,2002,GEC_ALSTH,2002-12-31,2002-12-31, GEC ALSTHOM T&D BALTEAU SA,-1377.170000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,12,20020007,7,CAS,2002,INTERKOMMU,2002-12-31,2002-12-31, INTERKOMMUNALE ELEKTRIZITETSGESELLSCHAF,-1953.080000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,12,20020007,21,CAS,2002,VEHA,2002-12-31,2002-12-31, VEHA NV,-2228.510000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,12,20020007,25,CAS,2002,TRACTO,2002-12-31,2002-12-31, TRACTO NV,-217.820000,,,,,,,,,,,0,,,,,,,
400000,BBL,2002,12,20020007,27,CAS,2002,ACE,2002-12-31,2002-12-31, ACE SA,-257.690000,,,,,,,,,,,0,,,,,,,
400000,BBL,2003,4,45,1,CAS,2003,ACE,2003-04-18,2003-04-18, ACE SA,-7109.440000,,,,,,,,,,,0,,,,,,,
400000,BBL,2003,4,46,1,CAS,2003,ACE,2003-04-30,2003-04-30, ACE SA,-4500.000000,,,,,,,,,,,0,,,,,,,
400000,BBL,2003,12,47,1,CAS,2003,ACE,2003-12-30,2003-12-30, ACE SA,-98.870000,,,,,,,,,,,0,,,,,,,
400000,BBL,2003,12,47,5,CAS,2003,ALTRIPAN,2003-12-30,2003-12-30, ALTRIPAN NV,-675.000000,,,,,,,,,,,0,,,,,,,
400000,BBL,2004,1,1,3,CAS,2004,ACE,2004-01-03,2004-01-03, ASSOCIATION LIEGEOISE D'ELECTRICITE - A,124.000000,,,,,,,,,,,0,,,,,,,
400000,BBL,2004,2,2,1,CAS,2004,ACE,2004-02-15,2004-02-15, ACE SA,-1476.870000,,,,,,,,,,,0,,,,,,,
400000,BBL,2004,2,2,5,CAS,2004,ARTHAUD,2004-02-15,2004-02-15, ARTHAUD AUDE,-3500.000000,,,,,,,,,,,0,,,,,,,
400000,BBL,2004,3,4,3,CAS,2004,ACE,2004-03-25,2004-03-25, ACE SA,-45.870000,,,,,,,,,,,0,,,,,,,
400000,CAS,2001,1,20010001,1,CAS,2001,ACE,2001-01-01,2001-01-01,,-24.790000,BEF,-1000.000000,,,,,,0,,0,0,,,,,,,
400000,CAS,2001,2,20010003,1,CAS,2001,ARBO,2001-02-28,2001-02-28,,-297.470000,BEF,-12000.000000,,,,,,,,,0,,,,,,,
400000,CERA,2001,3,20010001,1,CAS,2001,ACE,2001-03-23,2001-03-23,,-5161.240000,BEF,-208204.000000,,,,,,,,,0,,,,,,,
400000,CERA,2001,3,20010001,3,CAS,2001,AGFA,2001-03-23,2001-03-23,,-969.290000,BEF,-39101.000000,,,,,,,,,0,,,,,,,
400000,CERA,2001,3,20010001,5,CAS,2001,ATUNMED,2001-03-23,2001-03-23,,-12271.000000,DEM,-24000.000000,,,,,,,,,0,,,,,,,
400000,CERA,2001,3,20010001,7,CAS,2001,BRICO,2001-03-23,2001-03-23,,-2062.950000,BEF,-83219.000000,,,,,,,,,0,,,,,,,
400000,CERA,2001,6,20010002,1,CAS,2001,ACE,2001-06-30,2001-06-30,,-2600.250000,BEF,-104894.000000,,,,,,,,,0,,,,,,,
400000,CERA,2001,6,20010002,3,CAS,2001,AGFA,2001-06-30,2001-06-30,,-1000.000000,,0.000000,,,,,,,,,0,,,,,,,
400000,CERA,2001,6,20010002,7,CAS,2001,ARTHAUD,2001-06-30,2001-06-30,,-1981.830000,FRF,-13000.000000,,,,,,,,,0,,,,,,,
400000,DI0,2002,0,20020001,45,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,309107.170000,,,,,,,,,O,,0,,,,,,,
400000,DI0,2002,0,20020001,46,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,-32125.680000,,,,,,,,,O,,0,,,,,,,
400000,DI0,2003,0,20030001,46,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,251579.130000,,,,,,,,,O,,0,,,,,,,
400000,DI0,2003,0,20030001,47,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,-316.200000,,,,,,,,,O,,0,,,,,,,
400000,DI0,2004,0,20040001,50,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,295305.940000,,,,,,,,,O,,0,,,,,,,
400000,DI0,2004,0,20040001,51,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,-216.250000,,,,,,,,,O,,0,,,,,,,
400000,DI0,2005,0,20050001,51,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,298054.230000,,,,,,,,,O,,0,,,,,,,
400000,DI0,2005,0,20050001,52,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,-216.250000,,,,,,,,,O,,0,,,,,,,
400000,DI1,2001,1,20010002,1,PRI,2001,ACE,2001-01-01,2001-01-01,,-24.790000,BEF,-1000.000000,,,,,,7,,0,0,,,,,,,
400000,DI1,2001,1,20010002,2,PRI,2001,AGFA,2001-01-01,2001-01-01,,24.790000,BEF,1000.000000,,,,,,0,,0,0,,,,,,,
400000,DI1,2002,1,20020001,2,PRI,2002,ACE,2002-01-02,2002-01-02,,24.790000,,,,,,,,0,O,0,0,,,,,,,
400000,DI1,2002,1,20020002,1,PRI,2002,ACE,2002-01-01,2002-01-01,,24.790000,,,,,,,,0,,0,0,,,,,,,
400000,DI1,2002,1,20020002,2,PRI,2002,ALTRIPAN,2002-01-01,2002-01-01,,-24.790000,,,,,,,,0,,0,0,,,,,,,
400000,DI1,2002,1,20020005,1,PRI,2002,ACE,2002-01-01,2002-01-01,,24.790000,,,,,,,,0,,0,0,,,,,,,
400000,DI1,2002,1,20020005,2,PRI,2002,AGFA,2002-01-01,2002-01-01,,-24.790000,,,,,,,,0,,0,0,,,,,,,
400000,DI2,2001,1,20010001,1,PRI,2001,ACE,2001-01-01,2001-01-01,F787,30.000000,BEF,1210.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,2,PRI,2001,ACE,2001-01-01,2001-01-01,F909,30.000000,BEF,1210.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,3,PRI,2001,ACE,2001-01-01,2001-01-01,F1043,1000.000000,,0.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,4,PRI,2001,AGFA,2001-01-01,2001-01-01,F647,1000.000000,,0.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,5,PRI,2001,ARBO,2001-01-01,2001-01-01,F676,1953.080000,LUF,78787.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,6,PRI,2001,ARTHAUD,2001-01-01,2001-01-01,F677,152.450000,FRF,1000.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,7,PRI,2001,BASF,2001-01-01,2001-01-01,F554,45662.140000,BEF,1842006.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,8,PRI,2001,BOPACK,2001-01-01,2001-01-01,F655,6580.160000,BEF,265443.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,9,PRI,2001,BRICO,2001-01-01,2001-01-01,F432,109.870000,BEF,4432.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,10,PRI,2001,EUROCOMP,2001-01-01,2001-01-01,F676,492.710000,LUF,19876.000000,,,,,,,,,0,,,,,,,
400000,DI2,2001,1,20010001,11,PRI,2001,LCE,2001-01-01,2001-01-01,F764,304.910000,FRF,2000.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,1,20010001,1,SAL,2001,ACE,2001-01-01,2001-01-31,MAP,30.000000,BEF,1210.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,1,20010002,1,SAL,2001,ARBO,2001-01-01,2001-01-31,,2178.440000,BEF,87878.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,1,20010003,1,SAL,2001,ATUNMED,2001-01-01,2001-03-31,,5112.930000,DEM,10000.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,1,20010004,1,SAL,2001,ATUNMED,2001-01-01,2001-03-31,,613.560000,DEM,1200.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,1,20010005,1,SAL,2001,GIRAFFE,2001-01-03,2001-01-03,,140.210000,BEF,5656.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,2,20010006,1,SAL,2001,ACE,2001-02-03,2001-03-05,,140.210000,BEF,5656.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,2,20010007,1,SAL,2001,AGFA,2001-02-03,2001-03-05,,1765.000000,,0.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,3,20010008,1,SAL,2001,ACE,2001-03-21,2001-04-20,,1880.100000,BEF,75843.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,3,20010009,1,SAL,2001,BECKERS,2001-03-21,2001-03-21,,2228.510000,BEF,89898.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,3,20010010,1,SAL,2001,CALLEBAUT,2001-03-21,2001-03-21,,24538.930000,BEF,989898.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,3,20010011,1,SAL,2001,CALLEBAUT,2001-03-21,2001-03-21,,2233.270000,BEF,90090.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,4,20010012,1,SAL,2001,ACE,2001-04-04,2001-05-04,,195.290000,BEF,7878.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,5,20010013,1,SAL,2001,FIDGENER,2001-05-05,2001-05-05,,1952.290000,BEF,78755.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,5,20010014,1,SAL,2001,GEC_ALSTH,2001-05-05,2001-05-05,,220.330000,BEF,8888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010015,1,SAL,2001,HEXCEL,2001-06-06,2001-06-06,,856.300000,BEF,34543.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010016,1,SAL,2001,ACE,2001-06-06,2001-07-06,,220.330000,BEF,8888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010017,1,SAL,2001,ARBO,2001-06-06,2001-07-06,,245.120000,BEF,9888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010018,1,SAL,2001,HEXCEL,2001-06-06,2001-06-06,,22.010000,BEF,888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010019,1,SAL,2001,GEC_ALSTH,2001-06-06,2001-06-06,,2448.320000,BEF,98765.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010020,1,SAL,2001,IBL,2001-06-06,2001-06-06,,21.720000,BEF,876.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010021,1,SAL,2001,TABACCOMAT,2001-06-06,2001-06-06,,219.780000,BEF,8866.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,6,20010022,1,SAL,2001,UNION_MIN,2001-06-06,2001-06-06,,244.820000,BEF,9876.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,7,20010023,1,SAL,2001,ACE,2001-07-21,2001-08-20,,220.330000,BEF,8888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,7,20010024,1,SAL,2001,ACE,2001-07-22,2001-08-21,,244.820000,BEF,9876.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,7,20010025,1,SAL,2001,ARBO,2001-07-22,2001-08-21,,22.010000,BEF,888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,7,20010026,1,SAL,2001,BASF,2001-07-22,2001-07-22,,2203.480000,BEF,88888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,7,20010027,1,SAL,2001,DUPONT,2001-07-22,2001-07-22,,220.330000,BEF,8888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2001,7,20010028,1,SAL,2001,GEC_ALSTH,2001-07-22,2001-07-22,,220.330000,BEF,8888.000000,,,,,,,,,0,,,,,,,
400000,FAC,2003,2,2003001,1,SAL,2003,BRICO,2003-02-02,2003-04-30,,3760.580000,,,,,,,,,,,0,,,,,,,
