name, categ_id
"BAUSTEINE FIBEL 2003 ARBEITSBLATTER","Livre"
"PARA EMPEZAR B LIBRO DE EJERCICIOS","Livre"
"TANDEM 2 DOEBOEK + CD","Livre"
"BOOKSHELF PUZZLERS. LEVEL 2-3","Livre"
"ZEIT DER FREUDE 5/6","Livre"
"CANTERBURY TALES","Livre"
"CHEMISTRY DATA BOOK (EDITION IN S1)","Livre"
"LITTLE WOMEN","Livre"
"ZIN IN TAAL - JAARGROEP 4 - TAALMAATJE A","Livre"
"GENTE JOVEN 1 LIBRO DEL ALUMNO + CD","Livre"
"BAUSTEINE FIBEL SCHREIBLEHRGANG VA","Livre"
"RES ROMANAE","Livre"
"BINAS HAVO VWO dr.5","Livre"
"HISTOIRE GEOGRAPHIE 5E","Livre"
"VEN 1 LIBRO DE EJERCICIOS","Livre"
"A ARVORE","Livre"
"A SENSE OF HISTORY. THE ROMAN EMPIRE.","Livre"
"GEOGRAPHY-AN INTEGRATED APPROACH","Livre"
"FELIX DAS BEGLEITBUCH AUSGABE A","Livre"
"STARTING SCIENCE BOOK I","Livre"
"LESEN, DARSTELLEN, BEGREIFEN A 7","Livre"
"DONDE ESTA LA MARQUESA","Livre"
"LESEN, DARSTELLEN, BEGREIFEN A 8","Livre"
"AMPHYTRION EDITION BILINGUE","Livre"
"LATIN DICTIONARY - épuisé!! préciser quel autre!!","Livre"
"THE RISE OF MODERN CHINA","Livre"
"NOUVEL ACTIMATH 1 LIVRE-CAHIER+CD-ROM","Livre"
"GENIAL A2 GLOSSARE ITALIENISCH","Livre"
"SUCCES IN WORLD HISTORY SINCE 1945","Livre"
"LE PETIT LAROUSSE ILLUSTRE COMPACT 2006","Livre"
"TATOU LE MATOU 1 LIVRE ELEVE","Livre"
"NU VOOR STRAKS 2 HV","Livre"
"LOLLIPOP MATHE 3","Livre"
"OUR DYNAMIC WORLD-ECONOMIC ACTIVITIES","Livre"
"ARGUMENT 1 MEETKUNDE","Livre"
"LITTERATURE ET EXPRESSION 5E","Livre"
"GESCHICHTSBUCH 3","Livre"
"VEILIG EN VLOT KERN 1-3","Livre"
"GESCHICHTSBUCH 4","Livre"
"GENIAL A1 KURSBUCH","Livre"
"LA CONJUGACION ESPANOLA","Livre"
"MENSCH UND RAUM GEOGRAPHIE 12/13","Livre"
"ESPACE MATH 4","Livre"
"KLIPPER 3 BAKENS EN BOEIEN","Livre"
"CHIMIE 3/4 - SCIENCES NIVEAU 1/2","Livre"
"GESCHICHTE UND GESCHEHEN IV","Livre"
"DELTA T 3 3U WERKBOEK DEEL A","Livre"
"GRAMMAIRE PROGRESSIVE DU FRANCAIS","Livre"
"GOODNIGHT MISTER TOM","Livre"
"USO DE LA GRAMATICA INTERMEDIO","Livre"
"GROSSWORTERBUCH  DEUTSCH FREMDSPRACHE","Livre"
"SEESAW FUN AND GAMES 2","Livre"
"GRAMMAIRE 350 EXERCICES NIVEAU SUP.1","Livre"
"LATIN SECONDE","Livre"
"DENKEN UND RECHNEN 2 NEUBEARBEITUNG","Livre"
"TEXTO COLLEGE 5E","Livre"
"DAS WAREN ZEITEN BAND 1 NIEDERSACHSEN","Livre"
"USO DE LA GRAMATICA - AVAZADO","Livre"
"PHILOSOPHY:THE BASICS","Livre"
"STUDIEPAKKET 5 BEKNOPTE ALGEBRA 2","Livre"
"IL ETAIT UNE PETITE GRENOUILLE LIVRE DE L'ELEVE 2","Livre"
"EINDRUCKE EINBLICKE, TEXTBUCH","Livre"
"NATURA I","Livre"
"VERSTEHEN UND GESTALTEN B9","Livre"
"EXERCICES ILLUSTRES DE GRAMMAIRE NEERLANDAISE","Livre"
"VERSTEHEN UND GESTALTEN B5","Livre"
"VERSTEHEN UND GESTALTEN B6","Livre"
"VERSTEHEN UND GESTALTEN B7","Livre"
"EMMA","Livre"
"LE, CURSO DE ESP. EXTR. LIBRO DEL ALUMNO","Livre"
"OP NIEUW NIVEAU 1 HAVO/VWO BASISBOEK","Livre"
"CROCOLIVRE CP LIVRE 1 NVELLE ED.2005","Livre"
"LEAVING CERTIFICATE MATHEMATICS 2","Livre"
"LEAVING CERTIFICATE MATHEMATICS 1","Livre"
"BEZONKEN ROOD","Livre"
"350 EXERCICES DE GRAMMAIRE NIVEAU SUPERIEUR II","Livre"
"NEW HOTLINE ELEMENTARY WORKBOOK","Livre"
"GESCHICHTSBUCH 4. NEUE AUSGABE","Livre"
"STERWOORDENBOEK WOLTERS: ENGELS-NEDERLANDS/","Livre"
"ROMA 1. GODEN EN MENSEN. TAALBOEK. 2de DRUK","Livre"
"TANDEM 3 OEFENBOEK+CD-ROM","Livre"
"OP NIEUW NIVEAU 1 HAVO/VWO","Livre"
"CROCOLIVRE LECTURE CP/CE1 LIVRE 1","Livre"
"JUNIOR 2 CAHIER D'EXERCICES","Livre"
"USO DE GRAMATICA ESPANOLA ELEMENTAL","Livre"
"ADVANCED BIOLOGY THROUGH DIAGRAMS","Livre"
"GETAL EN RUIMTE DEEL 3 V1 LEERBOEK","Livre"
"NATURA 1","Livre"
"NEW BREAKAWAY 2 WORKBOOK","Livre"
"NATURA 3","Livre"
"NATURA 2","Livre"
"HISTOIRE - CLASSE DE 1ERE - LE MONDE XIXS-1939","Livre"
"BIOLOGIE HEUTE S II (1998)","Livre"
"THE RENAISSANCE","Livre"
"HISTOIRE-GEOGRAPHIE 6E","Livre"
"HISTOIRE 1RE E.S.L.S","Livre"
"VAN DALE JUNIOR - WOORDENBOEK","Livre"
"JUNIOR 2 - CAHIER","Livre"
"BEGRIJPEND LEZEN DEEL 6","Livre"
"ZIN IN TAAL - JAARGROEP 4 - TAALBOEK A1","Livre"
"TAALDADEN. HAVO EDITIE","Livre"
"ACTIO 1 LATEINISCHES UNTERRICHTSWERK","Livre"
"ADO 3 CAHIER D'EXERCICES","Livre"
"TEXTO PREMIERE LE FRANCAIS EN SEQU.MANUEL","Livre"
"HISTOIRE-GEOGRAPHIE 6e","Livre"
"MODERN SCHOOL ATLAS","Livre"
"DIERCKE WELTALTLAS","Livre"
"DES TEXTES A L'OEUVRE","Livre"
"OP NIEUW NIVEAU PLUS BASISBOEK 1 HAVO/VWO","Livre"
"THE ARAB-ISRAELI CONFLICT","Livre"
"RAPIDO LIBRO DE EJERCICIOS","Livre"
"DIERCKE WELTALAS","Livre"
"SUENA 1 LIBRO DE ALUMNO","Livre"
"GENTE 3 LIBRO DE TRABAJO Y RES.GRAM.+CD NUEVA ED.","Livre"
"VOCABULAIRE ACTIF CM1 FICHIER AUTOCORRECTIF","Livre"
"ELECTIO (RATIO LESEBUCH BD.30)","Livre"
"GRAMMAIRE-450 NOUVEAUX EX. NIVEAU INTERMEDIAIRE","Livre"
"ECONOMIE GENERALE: APPROCHE MACROECONOMIQUE 4","Livre"
"101 ESPERIMENTI DI CHIMICA","Livre"
"DICTIONNAIRE LATIN-FRANCAIS ED.2001","Livre"
"ARTHUR NIVEAU 2 (CE2)","Livre"
"ROME ANTIQUE COLL. VU POCHE JUNIOR","Livre"
"VEN-1, LIBRO DEL ALUMNO","Livre"
"CAUCASIAN CHALK CIRCLE","Livre"
"CHIMICA","Livre"
"REPERES GRAMMATICAUX 1-2","Livre"
"PHYSIK 11 - AUSGABE C","Livre"
"LA CONTROVERSE DE VALLADOID","Livre"
"REKENBOOG 6A LEERLINGENBOEK","Livre"
"VEN 2 LIBRO DE EJERCICIOS","Livre"
"PHYSIQUE CHIMIE 4E COLL.ETINCELLES","Livre"
"ABANICO LIBRO DEL ALUMNO","Livre"
"ACROSS THE BARRICADES","Livre"
"DEUTSCH AKTIV NEU 1B ARBEITSBUCH","Livre"
"FUNDAMENTE KURSTHEMEN DER ASIATISCH-PAZIF.RAUM","Livre"
"VERSTEHEN UND GESTALTEN AUSG.A8 NEUE RECHTSCHREIB.","Livre"
"LAMBACHER SCHWEIZER. BAND 10","Livre"
"NUEVO VEN 1 LIBRO DE EJERCICIOS","Livre"
"VEN-2, LIBRO DEL ALUMNO","Livre"
"STUDDIEPAKKET 5 BEKNOPTE ANALYSE","Livre"
"LES MENAGES ET LES ENTREPRISES","Livre"
"ANTHOLOGIE 2E/1RE TEXTE & PARCOURS EN FR.ET EUROPE","Livre"
"SCIENCES DE LA VIE ET DE LA TERRE - 1re S","Livre"
"CARNET D'ORTHOGRAPHE JE JONGLE AVEC LES MOTS 2E CY","Livre"
"DAS DEUTSCHMOBIL - ARBEITSBUCH 2","Livre"
"OSTIA ALTERA II.TEILBAND 2.1. : TEXTE UND UBUNGEN","Livre"
"WERKSTRUCTUREN IN DE TIJD","Livre"
"VIAGEM NA LINHA","Livre"
"MACHINES AND LIBERTY","Livre"
"HISTOIRE CLASSE DE 1E DERNIERE EDITION","Livre"
"WEGE FINDEN 1/2","Livre"
"BLICKFELD DEUTSCH","Livre"
"RACINES DU FUTUR TOME 3 : DU XVIII A LA 1re GM","Livre"
"VITAAL NEDERLANDS 3 WERKBOEK","Livre"
"CITIZEN KANE","Livre"
"SUPER GAFI METHODE DE LECTURE CP LIVRE ELEVE 1","Livre"
"CHEMIE PLUS 4","Livre"
"JUNIOR 2 - LIVRE","Livre"
"PRECIS DE GEOGRAPHIE-REPERES PRATIQUES","Livre"
"I SPY LEVEL 1 COURSE BOOK","Livre"
"ROMANCE 7","Livre"
"ROMANCE 8","Livre"
"STUDIUM NOVUM 1 LEERBOEK","Livre"
"TANDEM 2 LEERBOEK","Livre"
"STOCHASTIK (LS) LEISTUNGSKURS","Livre"
"MATHEMATIK 10 - épuisé!!!","Livre"
"REKENBOOG 6B WERKSCHRIFT","Livre"
"PHILOSOPHIE TERMINALE L - EPUISE!!!!!","Livre"
"PEOPLE AND THEIR ENVIRONMENT THE PHYSICAL","Livre"
"PHYSICS FOR YOU","Livre"
"LITERATURA ESPANOLA C.O.U.","Livre"
"GRAMMAIRE PROGRESSIVE-NIVEAU INTERMEDIAIRE","Livre"
"SUPER ME 2 FUN BOOK","Livre"
"PORTUGUESISSIMO INICIACAO","Livre"
"PHYSIK N°50209","Livre"
"PRISMA B1 PROGESA LIBRO EJERCICIOS","Livre"
"INDIGO DEEL 1A HAVO/VWO WERKBOEK","Livre"
"NEW BREAKAWAY 2 TEXTBOEK","Livre"
"HISTOIRE GEOGRAPHIE 6E EDITION 1996","Livre"
"KONZEPTE 2 ARBEITSBUCH","Livre"
"USO DE LA GRAMATICA ESPANOLA - ELEMENTAL","Livre"
"CROCOLIVRE LECTURE CP FICHIER 2 NVELLE ED.","Livre"
"GENTE 1 - LIBRO DEL ALUMNO","Livre"
"LA CONJUGACION ESPANOLA (LIBRO AMARILLO)","Livre"
"Das Übungsheft","Livre"
"ENGLISH VOCABULARY IN USE-ELEMENTARY","Livre"
"OSTIA ALTERA BAND 1.1  TEXTE UND UBUNGEN","Livre"
"PRIKKELS-BIO VOOR BASISVORMING MHV 2 LEERBOEK","Livre"
"THE MIDDLE AGES 2nd ED.","Livre"
"LATIN PASSAGES FOR TRANSL.AND COMPR.-épuisé!!!","Livre"
"AVANCE - BASICO-INTERMEDIO","Livre"
"DAS NEUE DEUTSCHMOBIL FUR KIND LEHRBUCH BAND 2","Livre"
