id,name,date_dep,partner_id:id,method,tax_id:id,total_neg
deposit27599,28144,2006-03-10,auction_db.partner3842,keep,,f
deposit29337,29765,2007-06-03,auction_db.partner5836,keep,,f
deposit29333,29581,2007-06-03,auction_db.partner8218,keep,,f
deposit29329,29961,2007-06-03,auction_db.partner8516,keep,,f
deposit27600,28180,2006-03-11,auction_db.partner1108,keep,,f
deposit29330,29962,2007-06-03,auction_db.partner8533,keep,,f
deposit29332,29968,2007-06-03,auction_db.partner1033,keep,,f
deposit26926,27468,2005-10-04,auction_db.partner2991,keep,,f
deposit29336,29733,2007-06-03,auction_db.partner1972,keep,,f
deposit29338,29851,2007-06-03,auction_db.partner638,keep,,f
deposit27269,27858,2005-12-21,auction_db.partner417,keep,,f
deposit27272,27789,2005-12-21,auction_db.partner658,keep,,f
deposit29339,29971,2007-06-03,auction_db.partner8534,keep,,f
deposit26927,27510,2005-10-04,auction_db.partner2992,keep,,f
deposit27270,27857,2005-12-21,auction_db.partner3414,keep,,f
deposit29340,29632,2007-06-03,auction_db.partner1727,keep,auction_db.tax5,f
deposit27601,28181,2006-03-11,auction_db.partner1898,keep,,f
deposit29334,29868,2007-06-03,auction_db.partner359,keep,,f
deposit29335,29970,2007-06-03,auction_db.partner2640,keep,,f
deposit29331,29730,2007-06-03,auction_db.partner701,keep,,f
deposit132,25548,2004-03-23,auction_db.partner145,contact,,t
deposit27271,27838,2005-12-21,auction_db.partner1152,keep,,f
deposit26929,27507,2005-10-04,auction_db.partner2995,keep,,f
deposit27602,28183,2006-03-11,auction_db.partner3843,keep,,f
deposit26930,27513,2005-10-04,auction_db.partner3010,keep,,f
deposit34,27013,2005-04-29,auction_db.partner_unknown,keep,,t
deposit26928,27508,2005-10-04,auction_db.partner145,keep,,f
deposit48,27028,2005-05-03,auction_db.partner870,keep,,t
deposit35,27003,2005-05-03,auction_db.partner_unknown,keep,,t
deposit7,27039,2005-05-02,auction_db.partner359,keep,,t
deposit27603,27779,2006-03-11,auction_db.partner3845,keep,,f
deposit27273,27694,2005-12-22,auction_db.partner3340,keep,,f
deposit25996,26197,2005-01-24,auction_db.partner169,contact,,t
deposit27278,27819,2005-12-22,auction_db.partner1835,keep,,f
deposit27277,27852,2005-12-22,auction_db.partner3171,keep,,f
deposit25912,26224,2004-12-29,auction_db.partner1696,contact,,t
deposit26349,26953,2005-04-14,auction_db.partner2263,contact,,t
deposit376,25660,2004-04-27,auction_db.partner324,contact,,t
deposit138,25486,2004-03-24,auction_db.partner_unknown,contact,,t
deposit51,24769,2004-03-11,auction_db.partner58,contact,,t
deposit430,25041,2004-04-30,auction_db.partner375,contact,,t
deposit197,25153,2004-03-25,auction_db.partner181,contact,,t
deposit133,25565,2004-03-23,auction_db.partner_unknown,contact,,t
deposit804,25277,2004-06-01,auction_db.partner_unknown,contact,,t
deposit75,24831,2004-03-18,auction_db.partner178,contact,,t
deposit24939,24939,2004-03-10,auction_db.partner1,contact,,t
deposit25464,25464,2004-03-10,auction_db.partner1,contact,,t
deposit233,24662,2004-03-31,auction_db.partner_unknown,contact,,t
deposit128,25559,2004-03-23,auction_db.partner140,contact,,t
deposit189,25002,2004-03-25,auction_db.partner_unknown,contact,,t
deposit25218,25218,2004-03-10,auction_db.partner130,contact,,t
deposit129,25547,2004-03-23,auction_db.partner141,contact,,t
deposit60,11111,2004-03-15,auction_db.partner1,contact,,t
deposit433,24691,2004-04-30,auction_db.partner377,contact,,t
deposit432,24997,2004-04-30,auction_db.partner376,contact,,t
deposit605,25721,2004-05-03,auction_db.partner179,contact,,t
deposit194,25502,2004-03-25,auction_db.partner_unknown,contact,,t
deposit24333,24333,2004-03-10,auction_db.partner1,contact,,t
deposit42,25297,2004-03-11,auction_db.partner_unknown,contact,,t
deposit151,25404,2004-03-25,auction_db.partner163,contact,,t
deposit231,24756,2004-03-31,auction_db.partner215,contact,,t
deposit139,25566,2004-03-24,auction_db.partner150,contact,,t
deposit352,25556,2004-04-22,auction_db.partner302,contact,,t
deposit24441,24441,2004-03-10,auction_db.partner1,contact,,t
deposit152,25569,2004-03-25,auction_db.partner164,contact,,t
deposit436,25587,2004-04-30,auction_db.partner379,contact,,t
deposit234,25302,2004-04-01,auction_db.partner217,contact,,t
deposit154,25421,2004-03-25,auction_db.partner166,contact,,t
deposit148,25435,2004-03-24,auction_db.partner160,contact,,t
deposit18,25492,2004-03-11,auction_db.partner22,contact,,t
deposit801,25825,2004-06-01,auction_db.partner232,contact,,t
deposit110,24946,2004-03-18,auction_db.partner122,contact,,t
deposit799,25707,2004-05-31,auction_db.partner465,contact,,t
deposit438,25379,2004-04-30,auction_db.partner379,contact,,t
deposit244,25321,2004-04-02,auction_db.partner236,contact,,t
deposit25470,25470,2004-03-10,auction_db.partner1,contact,,t
deposit803,25046,2004-06-01,auction_db.partner498,contact,,t
deposit327,25181,2004-04-21,auction_db.partner1,contact,,t
deposit24314,24314,2004-03-10,auction_db.partner1,contact,,t
deposit24631,24631,2004-03-10,auction_db.partner1,contact,,t
deposit24652,24652,2004-03-10,auction_db.partner1,contact,,t
deposit351,24937,2004-04-22,auction_db.partner301,contact,,t
deposit119,25500,2004-03-22,auction_db.partner_unknown,contact,,t
deposit26931,27512,2005-10-04,auction_db.partner35,keep,,f
deposit124,25553,2004-03-22,auction_db.partner_unknown,contact,,t
deposit226,25589,2004-03-31,auction_db.partner_unknown,contact,,t
deposit143,25552,2004-03-24,auction_db.partner_unknown,contact,,t
deposit26932,27515,2005-10-04,auction_db.partner_unknown,keep,,f
deposit150,25507,2004-03-25,auction_db.partner162,contact,,t
deposit27275,27860,2005-12-22,auction_db.partner_unknown,keep,,f
deposit798,25090,2004-05-31,auction_db.partner370,contact,,t
deposit227,25363,2004-03-31,auction_db.partner210,contact,,t
deposit69,25387,2004-03-18,auction_db.partner_unknown,contact,,t
deposit134,25564,2004-03-23,auction_db.partner147,contact,,t
deposit252,25438,2004-04-05,auction_db.partner244,contact,,t
deposit27274,27847,2005-12-21,auction_db.partner3415,keep,,f
deposit26933,27420,2005-10-05,auction_db.partner3012,keep,,f
deposit27276,27862,2005-12-22,auction_db.partner3416,keep,,f
deposit29345,29658,2007-06-04,auction_db.partner8536,keep,auction_db.tax5,f
deposit29341,29972,2007-06-04,auction_db.partner302,keep,,f
deposit26100,26689,2005-02-14,auction_db.partner658,contact,,t
deposit27279,27850,2005-12-22,auction_db.partner2813,keep,,f
deposit26934,27516,2005-10-05,auction_db.partner1493,keep,,f
deposit29343,29939,2007-06-04,auction_db.partner2821,keep,,f
deposit29344,29976,2007-06-04,auction_db.partner8535,keep,,f
deposit27280,27545,2005-12-23,auction_db.partner_unknown,keep,,f
deposit1397,25957,2004-09-10,auction_db.partner660,contact,,t
deposit26935,27517,2005-10-05,auction_db.partner1116,keep,,f
deposit26936,27521,2005-10-05,auction_db.partner1887,keep,,f
deposit27284,27868,2005-12-23,auction_db.partner3419,keep,auction_db.tax5,f
deposit50,24710,2004-03-11,auction_db.partner57,contact,,t
deposit27281,27709,2005-12-23,auction_db.partner3417,keep,,f
deposit29342,29974,2007-06-04,auction_db.partner840,keep,,f
deposit27283,27870,2005-12-23,auction_db.partner3418,keep,auction_db.tax5,f
deposit26937,27519,2005-10-05,auction_db.partner755,keep,,f
deposit27282,27703,2005-12-23,auction_db.partner804,keep,,f
deposit29346,29833,2007-06-04,auction_db.partner3717,keep,,f
deposit26938,27362,2005-10-06,auction_db.partner3015,keep,,f
deposit29347,29978,2007-06-04,auction_db.partner8537,keep,,f
deposit27285,27813,2005-12-27,auction_db.partner3420,keep,,f
deposit26939,27525,2005-10-06,auction_db.partner_unknown,keep,,f
deposit27287,27828,2005-12-27,auction_db.partner3422,keep,,f
deposit27286,27824,2005-12-27,auction_db.partner3421,keep,,f
deposit29348,29979,2007-06-04,auction_db.partner8538,keep,,f
deposit29349,29928,2007-06-04,auction_db.partner1972,keep,,f
deposit27288,27864,2005-12-28,auction_db.partner3423,keep,,f
deposit26941,27526,2005-10-06,auction_db.partner3016,keep,,f
deposit26940,27452,2005-10-06,auction_db.partner1963,keep,,f
deposit26944,27518,2005-10-07,auction_db.partner751,keep,,f
deposit26946,27539,2005-10-07,auction_db.partner3020,keep,,f
deposit26942,27536,2005-10-07,auction_db.partner3018,keep,,f
deposit29350,29849,2007-06-04,auction_db.partner203,keep,,f
deposit27289,27873,2005-12-28,auction_db.partner3424,keep,,f
deposit29351,29785,2007-06-04,auction_db.partner1822,keep,,f
deposit26945,27309,2005-10-07,auction_db.partner3019,keep,,f
deposit26943,27534,2005-10-07,auction_db.partner3017,keep,,f
deposit27290, 27384,2005-12-28,auction_db.partner3425,keep,,f
deposit1118,25879,2004-06-21,auction_db.partner585,contact,,t
deposit29352,29865,2007-06-05,auction_db.partner1972,keep,,f
deposit26949,27540,2005-10-07,auction_db.partner3022,keep,,f
deposit29354,29844,2007-06-05,auction_db.partner8540,keep,,f
deposit27291,27665,2005-12-30,auction_db.partner3426,keep,,f
deposit27292,27559,2005-12-30,auction_db.partner2728,keep,,f
deposit29356,29951,2007-06-05,auction_db.partner1408,keep,,f
deposit29355,29797,2007-06-05,auction_db.partner8541,keep,,f
deposit27293,27874,2006-01-02,auction_db.partner1033,keep,,f
deposit27294,27756,2006-01-02,auction_db.partner3427,keep,,f
deposit29358,29815,2007-06-05,auction_db.partner8542,keep,,f
deposit29357,29878,2007-06-05,auction_db.partner8354,keep,,f
deposit29359,29983,2007-06-05,auction_db.partner8543,keep,,f
deposit27295,27894,2006-01-02,auction_db.partner3295,keep,,f
deposit27297,27807,2006-01-03,auction_db.partner3429,keep,,f
deposit29360,29934,2007-06-06,auction_db.partner8544,keep,,f
deposit27299,27428,2006-01-03,auction_db.partner856,keep,,f
deposit27298,27895,2006-01-03,auction_db.partner3181,keep,,f
deposit27300,27844,2006-01-03,auction_db.partner3432,keep,,f
deposit27303,27832,2006-01-04,auction_db.partner242,keep,,f
deposit26443,27000,2005-05-11,auction_db.partner_unknown,keep,,t
deposit26642,27190,2005-06-24,auction_db.partner2585,keep,,t
deposit26502,27104,2005-05-18,auction_db.partner2429,keep,,t
deposit26626,27187,2005-06-15,auction_db.partner1724,keep,,t
deposit26189,26710,2005-03-01,auction_db.partner2030,contact,,t
deposit1102,24921,2004-06-18,auction_db.partner_unknown,contact,,t
deposit25733,26102,2004-11-08,auction_db.partner1310,contact,,t
deposit26640,27201,2005-06-23,auction_db.partner2584,keep,,t
deposit26608,27169,2005-06-09,auction_db.partner_unknown,keep,,t
deposit26644,27193,2005-06-24,auction_db.partner3169,keep,auction_db.tax5,t
deposit26168,26532,2005-01-05,auction_db.partner1989,contact,,t
deposit285,25610,2004-04-20,auction_db.partner_unknown,contact,,t
deposit26328,26896,2005-04-11,auction_db.partner2251,contact,,t
deposit26450,27040,2005-05-11,auction_db.partner1108,keep,,t
deposit26645,27108,2005-06-24,auction_db.partner2586,keep,,t
deposit26458,27092,2005-05-12,auction_db.partner_unknown,keep,,t
deposit26395,27015,2005-04-29,auction_db.partner_unknown,contact,,t
deposit26387,26992,2005-04-27,auction_db.partner_unknown,contact,,t
deposit26254,26646,2005-03-13,auction_db.partner162,contact,,t
deposit25879,26380,2004-12-11,auction_db.partner1548,contact,,t
deposit26231,25391,2005-03-04,auction_db.partner_unknown,contact,,t
deposit25591,26189,2004-10-13,auction_db.partner1019,contact,,t
deposit26445,27077,2005-05-11,auction_db.partner1410,keep,,t
deposit26481,26865,2005-05-14,auction_db.partner_unknown,keep,,t
deposit26425,27068,2005-05-10,auction_db.partner_unknown,keep,,t
deposit26581,27163,2005-06-03,auction_db.partner_unknown,keep,,t
deposit26271,26755,2005-03-16,auction_db.partner_unknown,contact,,t
deposit25559,26169,2004-10-04,auction_db.partner_unknown,contact,,t
deposit26452,27038,2005-05-11,auction_db.partner_unknown,keep,,t
deposit25767,26242,2004-11-17,auction_db.partner_unknown,contact,,t
deposit26121,26542,2005-02-17,auction_db.partner_unknown,contact,,t
deposit26469,26541,2005-05-12,auction_db.partner_unknown,keep,auction_db.tax5,t
deposit25970,26571,2005-01-18,auction_db.partner1733,contact,,t
deposit5,25474,2004-03-10,auction_db.partner55,contact,,t
deposit26546,27096,2005-05-30,auction_db.partner_unknown,keep,,t
deposit26060,26650,2005-02-03,auction_db.partner1872,contact,,t
deposit26405,27018,2005-05-04,auction_db.partner2382,keep,auction_db.tax5,t
deposit26295,26894,2005-03-25,auction_db.partner2142,contact,,t
deposit26406,26602,2005-05-04,auction_db.partner2384,keep,,t
deposit25881,26491,2004-12-15,auction_db.partner1621,contact,,t
deposit26416,26932,2005-05-09,auction_db.partner2387,keep,auction_db.tax5,t
deposit26417,26909,2005-05-09,auction_db.partner2388,keep,auction_db.tax5,t
deposit26276,26833,2005-03-16,auction_db.partner2156,contact,,t
deposit26421,27059,2005-05-10,auction_db.partner638,keep,,t
deposit26325,26858,2005-04-08,auction_db.partner1324,contact,,t
deposit26424,27069,2005-05-10,auction_db.partner2394,keep,,t
deposit26427,27070,2005-05-10,auction_db.partner2397,keep,,t
deposit26428,27071,2005-05-10,auction_db.partner2398,keep,,t
deposit26352,26954,2005-04-14,auction_db.partner2264,contact,,t
deposit25961,24783,2005-01-14,auction_db.partner1725,contact,,t
deposit26439,27037,2005-05-11,auction_db.partner2401,keep,,t
deposit26434,27048,2005-05-10,auction_db.partner2400,keep,auction_db.tax5,t
deposit1281,25940,2004-08-25,auction_db.partner742,contact,,t
deposit26441,27081,2005-05-11,auction_db.partner2403,keep,,t
deposit26233,26794,2005-03-08,auction_db.partner2095,contact,,t
deposit26446,27083,2005-05-11,auction_db.partner2407,keep,auction_db.tax5,t
deposit26448,26919,2005-04-07,auction_db.partner372,keep,auction_db.tax5,t
deposit26426,27067,2005-05-10,auction_db.partner2396,keep,,t
deposit26456,27091,2005-05-12,auction_db.partner1869,keep,,t
deposit26465,26826,2005-03-05,auction_db.partner2414,keep,auction_db.tax5,t
deposit26460,27054,2005-05-12,auction_db.partner662,keep,,t
deposit26467,26903,2005-03-25,auction_db.partner1960,keep,auction_db.tax5,t
deposit25653,26251,2004-10-27,auction_db.partner1073,contact,,t
deposit26056,26523,2005-01-05,auction_db.partner1869,contact,,t
deposit26113,26696,2005-02-16,auction_db.partner765,contact,,t
deposit25829,26422,2004-11-27,auction_db.partner1423,contact,,t
deposit26234,24990,2005-03-07,auction_db.partner372,contact,,t
deposit1337,25965,2004-09-03,auction_db.partner765,contact,,t
deposit1075,25794,2004-06-16,auction_db.partner599,contact,,t
deposit26471,26987,2005-05-13,auction_db.partner2416,keep,,t
deposit25773,26381,2004-11-18,auction_db.partner1073,contact,,t
deposit26487,27100,2005-05-14,auction_db.partner425,keep,auction_db.tax5,t
deposit26485,27099,2005-05-14,auction_db.partner764,keep,auction_db.tax5,t
deposit26472,27094,2005-05-13,auction_db.partner2233,keep,,t
deposit26486,27088,2005-05-14,auction_db.partner2421,keep,,t
deposit26507,26957,2005-05-18,auction_db.partner_unknown,keep,,t
deposit26474,26778,2005-05-13,auction_db.partner658,keep,,t
deposit25983,26570,2005-01-21,auction_db.partner1742,contact,,t
deposit25679,26154,2004-11-02,auction_db.partner_unknown,contact,,t
deposit26087,26587,2005-02-10,auction_db.partner_unknown,contact,,t
deposit26473,27029,2005-05-13,auction_db.partner936,keep,,t
deposit26489,26983,2005-04-21,auction_db.partner_unknown,keep,auction_db.tax5,t
deposit28,25914,2004-03-11,auction_db.partner_unknown,contact,,t
deposit1399,25931,2004-09-13,auction_db.partner_unknown,contact,,t
deposit58,27052,2005-05-04,auction_db.partner403,keep,,t
deposit1364,25243,2004-09-08,auction_db.partner324,contact,,t
deposit26132,26716,2005-02-18,auction_db.partner_unknown,contact,,t
deposit26479,24530,2005-05-13,auction_db.partner2419,keep,auction_db.tax5,t
deposit26480,26843,2005-05-13,auction_db.partner2420,keep,auction_db.tax5,t
deposit26059,26637,2005-02-03,auction_db.partner_unknown,contact,,t
deposit26490,27089,2005-05-11,auction_db.partner2422,keep,auction_db.tax5,t
deposit26587,27166,2005-06-07,auction_db.partner919,keep,auction_db.tax5,t
deposit26513,57892,2005-05-19,auction_db.partner_unknown,keep,,t
deposit26094,26678,2005-02-10,auction_db.partner1913,contact,,t
deposit26494,27102,2005-05-17,auction_db.partner2423,keep,,t
deposit26495,27045,2005-05-17,auction_db.partner1535,keep,,t
deposit26078,26658,2005-02-09,auction_db.partner1409,contact,,t
deposit26293,26899,2005-03-25,auction_db.partner2234,contact,,t
deposit26606,27175,2005-06-08,auction_db.partner2523,keep,auction_db.tax5,t
deposit26497,27103,2005-05-17,auction_db.partner2425,keep,,t
deposit25949,26184,2004-10-11,auction_db.partner1717,contact,,t
deposit26511,27106,2005-05-19,auction_db.partner2434,keep,,t
deposit26499,27084,2005-05-17,auction_db.partner162,keep,auction_db.tax5,t
deposit120,25290,2004-03-22,auction_db.partner131,contact,,t
deposit25916,26509,2005-01-03,auction_db.partner35,contact,,t
deposit1340,25946,2004-09-03,auction_db.partner295,contact,,t
deposit26589,27710,2005-06-07,auction_db.partner3338,keep,,t
deposit26091,26524,2005-02-10,auction_db.partner221,contact,,t
deposit26016,26603,2005-01-25,auction_db.partner1761,contact,,t
deposit26503,26944,2005-05-18,auction_db.partner1532,keep,,t
deposit26119,26685,2005-02-12,auction_db.partner1953,contact,,t
deposit26128,26709,2005-02-17,auction_db.partner1709,contact,,t
deposit25839,26246,2004-12-02,auction_db.partner1520,contact,,t
deposit26332,26705,2005-04-11,auction_db.partner2254,contact,,t
deposit1470,26058,2004-09-21,auction_db.partner_unknown,contact,,t
deposit26512,27107,2005-05-19,auction_db.partner_unknown,keep,,t
deposit26202,26798,2005-03-02,auction_db.partner1131,contact,,t
