"id","factor_id:id","item_id:id"
4022,"F352","item_sage"
4023,"F353","item_sage"
4024,"F354","item_sage"
4025,"F355","item_sage"
4026,"F356","item_sage"
4027,"F357","item_sage"
4028,"F358","item_sage"
4029,"F359","item_sage"
4030,"F360","item_sage"
4031,"F361","item_sage"
4032,"F362","item_sage"
4033,"F363","item_sage"
4034,"F364","item_sage"
4035,"F365","item_sage"
4036,"F366","item_sage"
4037,"F367","item_sage"
4038,"F368","item_sage"
4039,"F369","item_sage"
4040,"F370","item_sage"
4041,"F371","item_sage"
4042,"F372","item_sage"
4043,"F373","item_sage"
4044,"F374","item_sage"
4045,"F375","item_sage"
4046,"F376","item_sage"
4047,"F377","item_sage"
4048,"F378","item_sage"
4049,"F379","item_sage"
4050,"F380","item_sage"
4051,"F381","item_sage"
4052,"F382","item_sage"
4053,"F383","item_sage"
4054,"F384","item_sage"
4055,"F385","item_sage"
4056,"F386","item_sage"
4057,"F387","item_sage"
4058,"F388","item_sage"
4059,"F389","item_sage"
4060,"F390","item_sage"
4061,"F391","item_sage"
4062,"F392","item_sage"
4063,"F393","item_sage"
4064,"F394","item_sage"
4065,"F395","item_sage"
4066,"F396","item_sage"
4067,"F397","item_sage"
4068,"F398","item_sage"
4069,"F399","item_sage"
4070,"F400","item_sage"
4071,"F401","item_sage"
4072,"F402","item_sage"
4073,"F403","item_sage"
4074,"F404","item_sage"
4075,"F405","item_sage"
4076,"F406","item_sage"
4077,"F407","item_sage"
4078,"F408","item_sage"
4079,"F409","item_sage"
4080,"F410","item_sage"
4081,"F411","item_sage"
4082,"F413","item_sage"
4083,"F414","item_sage"
4084,"F415","item_sage"
4085,"F416","item_sage"
4086,"F417","item_sage"
4087,"F418","item_sage"
4088,"F419","item_sage"
4089,"F420","item_sage"
4090,"F421","item_sage"
4091,"F422","item_sage"
4092,"F423","item_sage"
4093,"F424","item_sage"
4094,"F425","item_sage"
4095,"F426","item_sage"
4096,"F427","item_sage"
4097,"F428","item_sage"
4098,"F430","item_sage"
4099,"F431","item_sage"
4100,"F432","item_sage"
4101,"F433","item_sage"
4102,"F433b","item_sage"
4103,"F434","item_sage"
4104,"F435","item_sage"
4105,"F443","item_sage"
4106,"F444","item_sage"
4107,"F445","item_sage"
4108,"F446","item_sage"
4109,"F447","item_sage"
4110,"F448","item_sage"
4111,"F449","item_sage"
4112,"F450","item_sage"
4113,"F451","item_sage"
4114,"F452","item_sage"
4115,"F453","item_sage"
4116,"F454","item_sage"
4117,"F455","item_sage"
4118,"F456","item_sage"
4119,"F457","item_sage"
4120,"F458","item_sage"
4121,"F459","item_sage"
4122,"F460","item_sage"
4123,"F461","item_sage"
4124,"F462","item_sage"
4125,"F463","item_sage"
4126,"F464","item_sage"
4127,"F465","item_sage"
4128,"F466","item_sage"
4129,"F467","item_sage"
4130,"F468","item_sage"
4131,"F469","item_sage"
4132,"F470","item_sage"
4133,"F471","item_sage"
4134,"F472","item_sage"
4135,"F473","item_sage"
4136,"F474","item_sage"
4137,"F475","item_sage"
4138,"F476","item_sage"
4139,"F477","item_sage"
4140,"F478","item_sage"
4141,"F479","item_sage"
4142,"F482","item_sage"
4143,"F483","item_sage"
4144,"F484","item_sage"
4145,"F485","item_sage"
4146,"F486","item_sage"
4147,"F487","item_sage"
4148,"F488","item_sage"
4149,"F489","item_sage"
4150,"F490","item_sage"
4151,"F491","item_sage"
4152,"F492","item_sage"
4153,"F493","item_sage"
4154,"F494","item_sage"
4155,"F495","item_sage"
4156,"F496","item_sage"
4157,"F497","item_sage"
4158,"F497_1","item_sage"
4159,"F498","item_sage"
4160,"F499","item_sage"
4161,"F500","item_sage"
4162,"F501","item_sage"
4163,"F502","item_sage"
4164,"F503","item_sage"
4165,"F505","item_sage"
4166,"F507","item_sage"
4167,"F508","item_sage"
4168,"F509","item_sage"
4169,"F510","item_sage"
4170,"F511","item_sage"
4171,"F512","item_sage"
4172,"F513","item_sage"
4173,"F514","item_sage"
4174,"F515","item_sage"
4175,"F516","item_sage"
4176,"F518","item_sage"
4177,"F519","item_sage"
4178,"F520","item_sage"
4179,"F521","item_sage"
4180,"F522","item_sage"
4181,"F523","item_sage"
4182,"F524","item_sage"
4183,"F525","item_sage"
4184,"F526","item_sage"
4185,"F527","item_sage"
4186,"F528","item_sage"
4187,"F529","item_sage"
4188,"F530","item_sage"
4189,"F531","item_sage"
4190,"F532","item_sage"
4191,"F533","item_sage"
4192,"F534","item_sage"
4193,"F535","item_sage"
4194,"F536","item_sage"
4195,"F537","item_sage"
4196,"F538","item_sage"
4197,"F539","item_sage"
4198,"F541","item_sage"
4199,"F542","item_sage"
4200,"F543","item_sage"
4201,"F544","item_sage"
4202,"F545","item_sage"
4203,"F546","item_sage"
4204,"F547","item_sage"
4205,"F548","item_sage"
4206,"F549","item_sage"
4207,"F550","item_sage"
4208,"F551","item_sage"
4209,"F552","item_sage"
4210,"F553","item_sage"
4211,"F554","item_sage"
4212,"F555","item_sage"
4213,"F556","item_sage"
4214,"F557","item_sage"
4215,"F558","item_sage"
4216,"F559","item_sage"
4217,"F560","item_sage"
4218,"F561","item_sage"
4219,"F562","item_sage"
4220,"F563","item_sage"
4221,"F564","item_sage"
4222,"F565","item_sage"
4223,"F566","item_sage"
4224,"F567","item_sage"
4225,"F568","item_sage"
4226,"F569","item_sage"
4227,"F570","item_sage"
4228,"F571","item_sage"
4229,"F572","item_sage"
4230,"F573","item_sage"
4231,"F574","item_sage"
4232,"F575","item_sage"
4233,"F576","item_sage"
4234,"F577","item_sage"
4235,"F578","item_sage"
4236,"F579","item_sage"
4237,"F580","item_sage"
4238,"F581","item_sage"
4239,"F582","item_sage"
4240,"F583","item_sage"
4241,"F584","item_sage"
4242,"F585","item_sage"
4243,"F586","item_sage"
4244,"F587","item_sage"
4245,"F588","item_sage"
4246,"F589","item_sage"
4247,"F590","item_sage"
4248,"F591","item_sage"
4249,"F592","item_sage"
4250,"F593","item_sage"
4251,"F595","item_sage"
4252,"F596","item_sage"
4253,"F597","item_sage"
4254,"F598","item_sage"
4255,"F599","item_sage"
4256,"F600","item_sage"
4257,"F601","item_sage"
4258,"F602","item_sage"
4259,"F603","item_sage"
4260,"F604","item_sage"
4261,"F605","item_sage"
4262,"F606","item_sage"
4263,"F607","item_sage"
4264,"F608","item_sage"
4265,"F609","item_sage"
4266,"F610","item_sage"
4267,"F611","item_sage"
4268,"F612","item_sage"
4269,"F613","item_sage"
4270,"F614","item_sage"
4271,"F615","item_sage"
4272,"F616","item_sage"
4273,"F617","item_sage"
4274,"F618","item_sage"
4275,"F619","item_sage"
4276,"F620","item_sage"
4277,"F621","item_sage"
4278,"F622","item_sage"
4279,"F623","item_sage"
4280,"F624","item_sage"
4281,"F625","item_sage"
4282,"F626","item_sage"
4283,"F627","item_sage"
4284,"F628","item_sage"
4285,"F629","item_sage"
4286,"F630","item_sage"
4287,"F631","item_sage"
4288,"F632","item_sage"
4289,"F633","item_sage"
4290,"F634","item_sage"
4291,"F635","item_sage"
4292,"F636","item_sage"
4293,"F637","item_sage"
4294,"F638","item_sage"
4295,"F639","item_sage"
4296,"F640","item_sage"
4297,"F641","item_sage"
4298,"F642","item_sage"
4299,"F643","item_sage"
4300,"F644","item_sage"
4301,"F645","item_sage"
4302,"F646","item_sage"
4303,"F647","item_sage"
4304,"F648","item_sage"
4305,"F649","item_sage"
4306,"F650","item_sage"
4307,"F652","item_sage"
4308,"F653","item_sage"
4309,"F654","item_sage"
4310,"F655","item_sage"
4311,"F656","item_sage"
4312,"F657","item_sage"
4313,"F658","item_sage"
4314,"F659","item_sage"
4315,"F660","item_sage"
4316,"F661","item_sage"
4317,"F662","item_sage"
4318,"F663","item_sage"
4319,"F664","item_sage"
4320,"F666","item_sage"
4321,"F667","item_sage"
4322,"F668","item_sage"
4323,"F669","item_sage"
4324,"F670","item_sage"
4325,"F671","item_sage"
4326,"F672","item_sage"
4327,"F673","item_sage"
4328,"F675","item_sage"
4329,"F676","item_sage"
4330,"F677","item_sage"
4331,"F678","item_sage"
4332,"F679","item_sage"
4333,"F680","item_sage"
4334,"F681","item_sage"
4335,"F682","item_sage"
4336,"F683","item_sage"
4337,"F684","item_sage"
4338,"F685","item_sage"
4339,"F686","item_sage"
4340,"F687","item_sage"
4341,"F688","item_sage"
4342,"F689","item_sage"
4343,"F690","item_sage"
4344,"F691","item_sage"
4345,"F692","item_sage"
4346,"F693","item_sage"
4347,"F694","item_sage"
4348,"F695","item_sage"
4349,"F696","item_sage"
4350,"F697","item_sage"
4351,"F698","item_sage"
4352,"F699","item_sage"
4353,"F700","item_sage"
4354,"F701","item_sage"
4355,"F702","item_sage"
4356,"F703","item_sage"
4357,"F704","item_sage"
4358,"F705","item_sage"
4359,"F706","item_sage"
4360,"F707","item_sage"
4361,"F708","item_sage"
4362,"F709","item_sage"
4363,"F710","item_sage"
4364,"F711","item_sage"
4365,"F712","item_sage"
4366,"F713","item_sage"
4367,"F714","item_sage"
4368,"F715","item_sage"
4369,"F716","item_sage"
4370,"F717","item_sage"
4371,"F718","item_sage"
4372,"F719","item_sage"
4373,"F720","item_sage"
4374,"F721","item_sage"
4375,"F722","item_sage"
4376,"F723","item_sage"
4377,"F724","item_sage"
4378,"F725","item_sage"
4379,"F726","item_sage"
4380,"F727","item_sage"
4381,"F728","item_sage"
4382,"F729","item_sage"
4383,"F730","item_sage"
4384,"F731","item_sage"
4385,"F732","item_sage"
4386,"F733","item_sage"
4387,"F734","item_sage"
4388,"F735","item_sage"
4389,"F736","item_sage"
4390,"F737","item_sage"
4391,"F739","item_sage"
4392,"F741","item_sage"
4393,"F742","item_sage"
4394,"F743","item_sage"
4395,"F744","item_sage"
4396,"F745","item_sage"
4397,"F746","item_sage"
4398,"F747","item_sage"
4399,"F748","item_sage"
4400,"F749","item_sage"
4401,"F750","item_sage"
4402,"F751","item_sage"
4403,"F752","item_sage"
4404,"F753","item_sage"
4405,"F754","item_sage"
4406,"F755","item_sage"
4407,"F756","item_sage"
4408,"F757","item_sage"
4409,"F758","item_sage"
4410,"F759","item_sage"
4411,"F760","item_sage"
4412,"F761","item_sage"
4413,"F762","item_sage"
4414,"F763","item_sage"
4415,"F764","item_sage"
4416,"F765","item_sage"
4417,"F766","item_sage"
4418,"F767","item_sage"
4419,"F768","item_sage"
4420,"F769","item_sage"
4421,"F770","item_sage"
4422,"F771","item_sage"
4423,"F772","item_sage"
4424,"F773","item_sage"
4425,"F774","item_sage"
4426,"F775","item_sage"
4427,"F776","item_sage"
4428,"F777","item_sage"
4429,"F778","item_sage"
4430,"F779","item_sage"
4431,"F780","item_sage"
4432,"F781","item_sage"
4433,"F782","item_sage"
4434,"F783","item_sage"
4435,"F784","item_sage"
4436,"F785","item_sage"
4437,"F786","item_sage"
4438,"F787","item_sage"
4439,"F788","item_sage"
4440,"F789","item_sage"
4441,"F790","item_sage"
4442,"F791","item_sage"
4443,"F792","item_sage"
4444,"F793","item_sage"
4445,"F794","item_sage"
4446,"F795","item_sage"
4447,"F796","item_sage"
4448,"F797","item_sage"
4449,"F798","item_sage"
4450,"F799","item_sage"
4451,"F800","item_sage"
4452,"F801","item_sage"
4453,"F802","item_sage"
4454,"F803","item_sage"
4455,"F804","item_sage"
4456,"F805","item_sage"
4457,"F806","item_sage"
4458,"F807","item_sage"
4459,"F808","item_sage"
4460,"F809","item_sage"
4461,"F810","item_sage"
4462,"F811","item_sage"
4463,"F812","item_sage"
4464,"F813","item_sage"
4465,"F814","item_sage"
4466,"F815","item_sage"
4467,"F816","item_sage"
4468,"F817","item_sage"
4469,"F818","item_sage"
4470,"F819","item_sage"
4471,"F820","item_sage"
4472,"F821","item_sage"
4473,"F822","item_sage"
4474,"F823","item_sage"
4475,"F824","item_sage"
4476,"F825","item_sage"
4477,"F826","item_sage"
4478,"F827","item_sage"
4479,"F828","item_sage"
4480,"F829","item_sage"
4481,"F830","item_sage"
4482,"F831","item_sage"
4483,"F832","item_sage"
4484,"F833","item_sage"
4485,"F834","item_sage"
4486,"F835","item_sage"
4487,"F836","item_sage"
4488,"F837","item_sage"
4489,"F838","item_sage"
4490,"F839","item_sage"
4491,"F840","item_sage"
4492,"F841","item_sage"
4493,"F842","item_sage"
4494,"F843","item_sage"
4495,"F844","item_sage"
4496,"F845","item_sage"
4497,"F846","item_sage"
4498,"F847","item_sage"
4499,"F848","item_sage"
4500,"F849","item_sage"
4501,"F850","item_sage"
4502,"F851","item_sage"
4503,"F852","item_sage"
4504,"F853","item_sage"
4505,"F854","item_sage"
4506,"F855","item_sage"
4507,"F856","item_sage"
4508,"F857","item_sage"
4509,"F858","item_sage"
4510,"F859","item_sage"
4511,"F860","item_sage"
4512,"F861","item_sage"
4513,"F862","item_sage"
4514,"F863","item_sage"
4515,"F864","item_sage"
4516,"F865","item_sage"
4517,"F866","item_sage"
4518,"F867","item_sage"
4519,"F868","item_sage"
4520,"F869","item_sage"
4521,"F896a","item_sage"
4522,"F870","item_sage"
4523,"F871","item_sage"
4524,"F872","item_sage"
4525,"F873","item_sage"
4526,"F874","item_sage"
4527,"F875","item_sage"
4528,"F876","item_sage"
4529,"F877","item_sage"
4530,"F878","item_sage"
4531,"F879","item_sage"
4532,"F880","item_sage"
4533,"F881","item_sage"
4534,"F882","item_sage"
4535,"F883","item_sage"
4536,"F884","item_sage"
4537,"F885","item_sage"
4538,"F886","item_sage"
4539,"F887","item_sage"
4540,"F888","item_sage"
4541,"F889","item_sage"
4542,"F890","item_sage"
4543,"F891","item_sage"
4544,"F892","item_sage"
4545,"F893","item_sage"
4546,"F894","item_sage"
4547,"F895","item_sage"
4548,"F896","item_sage"
4549,"F897","item_sage"
4550,"F898","item_sage"
4551,"F899","item_sage"
4552,"F900","item_sage"
4553,"F901","item_sage"
4554,"F902","item_sage"
4555,"F903","item_sage"
4556,"F904","item_sage"
4557,"F905","item_sage"
4558,"F906","item_sage"
4559,"F907","item_sage"
4560,"F908","item_sage"
4561,"F909","item_sage"
4562,"F910","item_sage"
4563,"F911","item_sage"
4564,"F912","item_sage"
4565,"F913","item_sage"
4566,"F914","item_sage"
4567,"F915","item_sage"
4568,"F916","item_sage"
4569,"F917","item_sage"
4570,"F918","item_sage"
4571,"F919","item_sage"
4572,"F920","item_sage"
4573,"F921","item_sage"
4574,"F922","item_sage"
4575,"F923","item_sage"
4576,"F924","item_sage"
4577,"F925","item_sage"
4578,"F926","item_sage"
4579,"F927","item_sage"
4580,"F928","item_sage"
4581,"F929_1","item_sage"
4582,"F929","item_sage"
4583,"F930","item_sage"
4584,"F931","item_sage"
4585,"F932","item_sage"
4586,"F933","item_sage"
4587,"F934","item_sage"
4588,"F935","item_sage"
4589,"F936","item_sage"
4590,"F937","item_sage"
4591,"F938","item_sage"
4592,"F939","item_sage"
4593,"F940","item_sage"
4594,"F941","item_sage"
4595,"F942","item_sage"
